title,content
싸이 흠뻑쇼,아니 처음에 갔을 때 너무 더워서 즐길 수 있을려나 했는데 흠뻑쇼 시작하자 마자 너무 재밌었고 심지어 중간에 좀 추웠음ㅋㅋㅋㅋㅋㅋㅋ 근데 걍 너무 재밌었고 중간중간 감동적인 부분도 있었고 싸이님이 너무 즐겁게 재밌게 무대 해주셔서 좋았고 감사했습니다!
기분쥑이네페달투더헬,새로운 아티스트들 봐서 좋앗움 굿
싸이는 역시 싸이였다,"우왕
그 어떤 표현으로도 다 할 수 없는 공연이었습니다. 그 열기와 에너지를 압도하는 무대?잠시 20대의 청춘으로 돌아가는듯 황홀한 시간었었어요. 잠시도 틈을 주지않는 그 열정에 존경을 표합니다.^^"
좋습니다.,좋습니다. 좋아요...
절대 후회없는 흠뻑쇼,1년중 물놀이와 콘서트를 한번에 즐길수 있는날이 얼마나 있을까요ㅠㅠ진짜 최고로 재밌었습니다!다음해에도 그 다음해에도 계속 해주세요!!
꿈인거같아요ㅠㅠ,"모든 게 다 꿈같아서 아직도 믿어지지 않네요ㅠㅠ 티켓팅이 너무 힘들었는데 힘든 만큼 너무 행복하고 즐거운 시간이었습니다.공연장이 생각보다 더 작은 느낌이라 훨씬 가까이서 볼 수 있었고, 생생함이 느껴졌어요~자리 단차가 없어서 앞사람 때문에 시야가 제한적이라 목이 뻐근했다는 거 빼곤 최고였습니다!!팬미팅, 콘서트 자주해주셨으면 좋겠네요ㅠㅠ 굿즈도 빨리 온라인으로 풀렸으면 좋겠구요>_<삭막하고 지루한 일상에 큰 행복을 느낄 수 있는 공연이었습니다♥"
싸이콘서트 부산,완조니 재밌고 재작년에 서울에서 갔었는데 또 다른 구성이라 돈이 아깝지 않았어요 !!
역시 싸이~~,"싸이 공연은 역시 다른거 같아요
앵콜부터  공연 시작~~  ㅋ"
싸이콘서트 2024_가족과 함께한 잊지 못할 경험,"지난해에 이어 올해도 싸이콘서트를 다녀왔습니다. 작년에는 누나와 함께 스탠딩석에서 공연의 열기를 온몸으로 느꼈었는데, 올해는 어머니도 함께 가고 싶다는 생각에 미리 지정석을 예매했습니다. 온라인 티켓 예매는 정말 치열했지만, 운 좋게 좋은 좌석을 확보할 수 있었습니다. 지정석에서의 공연 관람은 또 다른 매력을 선사해 주었습니다.

*오프닝 영상의 특별함
작년 콘서트는 마동석 형님의 강렬한 오프닝 영상으로 시작되어 관객들의 열광을 이끌어냈습니다. 올해는 박지환 배우와 차은우가 그 바통을 이어받아 더욱 색다른 오프닝을 선보였습니다. 박지환 배우의 강렬한 카리스마와 차은우의 세련된 이미지가 완벽하게 어우러져, 공연의 시작부터 분위기를 한껏 고조시켰습니다. 두 배우의 등장만으로도 기대감을 증폭시키기에 충분했죠.

*스페셜 게스트: 씨엘
작년 콘서트에서는 에일리의 폭발적인 가창력에 감동했었는데, 올해는 씨엘이 무대를 장악했습니다. 사실 지난해 공연 후 씨엘의 무대도 보고 싶었지만, 기회가 없어서 아쉬웠습니다. 그러나 올해 씨엘을 직접 만나게 되어 그 아쉬움이 단번에 해소되었죠. 그녀의 강렬한 퍼포먼스는 무대를 압도하며 관객들을 완전히 사로잡았습니다. 싸이콘서트의 스페셜 게스트는 언제나 기대를 저버리지 않네요.

*지정석의 매력
작년 스탠딩석에서의 경험은 그 자체로 열정적이고 에너제틱했지만, 올해는 지정석에서 색다른 매력을 느낄 수 있었습니다. 지정석에서는 무대 전체를 한눈에 조망할 수 있어, 싸이 콘서트 특유의 화려한 연출과 디테일을 놓치지 않고 감상할 수 있었습니다. 물이 다양한 모양으로 뿌려지며 만들어내는 시각적 효과와 레이저를 활용한 화려한 연출이 어우러져 마치 하나의 예술 작품을 보는 듯했습니다.

특히 공연의 하이라이트인 불꽃놀이 시간이 되자, 지정석의 장점이 극대화되었습니다. 무대를 정면에서 바라보며 펼쳐지는 불꽃놀이를 감상하는 순간, 지정석을 선택한 것이 정말 탁월한 선택이었다는 생각이 들었습니다."
싸이콘서트 2024_가족과 함께한 잊지 못할 경험,"지난해에 이어 올해도 싸이콘서트를 다녀왔습니다. 작년에는 누나와 함께 스탠딩석에서 공연의 열기를 온몸으로 느꼈었는데, 올해는 어머니도 함께 가고 싶다는 생각에 미리 지정석을 예매했습니다. 온라인 티켓 예매는 정말 치열했지만, 운 좋게 좋은 좌석을 확보할 수 있었습니다. 지정석에서의 공연 관람은 또 다른 매력을 선사해 주었습니다.

*오프닝 영상의 특별함
작년 콘서트는 마동석 형님의 강렬한 오프닝 영상으로 시작되어 관객들의 열광을 이끌어냈습니다. 올해는 박지환 배우와 차은우가 그 바통을 이어받아 더욱 색다른 오프닝을 선보였습니다. 박지환 배우의 강렬한 카리스마와 차은우의 세련된 이미지가 완벽하게 어우러져, 공연의 시작부터 분위기를 한껏 고조시켰습니다. 두 배우의 등장만으로도 기대감을 증폭시키기에 충분했죠.

*스페셜 게스트: 씨엘
작년 콘서트에서는 에일리의 폭발적인 가창력에 감동했었는데, 올해는 씨엘이 무대를 장악했습니다. 사실 지난해 공연 후 씨엘의 무대도 보고 싶었지만, 기회가 없어서 아쉬웠습니다. 그러나 올해 씨엘을 직접 만나게 되어 그 아쉬움이 단번에 해소되었죠. 그녀의 강렬한 퍼포먼스는 무대를 압도하며 관객들을 완전히 사로잡았습니다. 싸이콘서트의 스페셜 게스트는 언제나 기대를 저버리지 않네요.

*지정석의 매력
작년 스탠딩석에서의 경험은 그 자체로 열정적이고 에너제틱했지만, 올해는 지정석에서 색다른 매력을 느낄 수 있었습니다. 지정석에서는 무대 전체를 한눈에 조망할 수 있어, 싸이 콘서트 특유의 화려한 연출과 디테일을 놓치지 않고 감상할 수 있었습니다. 물이 다양한 모양으로 뿌려지며 만들어내는 시각적 효과와 레이저를 활용한 화려한 연출이 어우러져 마치 하나의 예술 작품을 보는 듯했습니다.

특히 공연의 하이라이트인 불꽃놀이 시간이 되자, 지정석의 장점이 극대화되었습니다. 무대를 정면에서 바라보며 펼쳐지는 불꽃놀이를 감상하는 순간, 지정석을 선택한 것이 정말 탁월한 선택이었다는 생각이 들었습니다."
꿀 잼,꿀 잼 핵 잼 꼭 가세요 두번 가세요 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
좋은 공연 잘 보고 왔습니다.,싱어게인의 전국투어 콘서트가 마무리되었네요.즐거웠습니다.동반자인 와이프도 매우 좋아하네요.다시 기회가 있으면 공연 다시보고싶습니다.
공연의 스펙트럼이 여기 다 있다,한 페이지가 될 수 있게를 처음부터 끝까지 뛰면서 음정 하나 흔들림 없이 부르는 사람이찔레꽃같은 한서린 음악을 절정으로 치닫게 부르더니여름시로 달달함으로 인한 당스파이트로 힘들게 하고도시음으로 �擅綢�의 어두움을 담은 야수가 되다니이런게 가능한 공연이라니믿을 수가 없을 정도입니다. 끝났다는게 믿기지 않아요. 제발 제발 앙콘이요
신나고 힘나고 시원한 흠뻑쇼,언니랑 둘이 보러갔는데... 더운 여름날 시원한 물줄기에 시간 가는 줄 몰랐네요.정규공연 뒤에 진행된 공연은 전 연령층을 아우르는 노래들로 채워져 있어서 더 재미있었어요
싸이흠뻑쇼2024  부산,"우리가족에게 잊지못할 추억이되었습니다.
감사합니다."
행복사란게 이런 거구나,살면서 어제만큼 행복한 적이 있었나 싶게너무나 기쁨충만 감동충만 공연이었습니다. 올라간 광대가 도저히 내려오질 않았고그리 어려운 곡들을 부르며 도저히 어렵다고 느껴지지 않게 곡에 온전히 몰입하게 하더니신나는 곡에선 랩과 비트로 또 즐거움을 극대화해서어제 대체 공연을 본 건지 극락을 갔다 온 건지 현생이 불가능합니다. 이런 공연 두 번만 한다는 거 말이 안 됩니다. 제발제발 앵콜공연
여름 페스티벌은 아묻따 흠뻑쇼,여름이 왔다 = 흠뻑쇼 간다올해도 너무 재밌게 즐기다 왔습니다 ><내년에도 준비 갈 완료.
최고의 관객들로 최선의 무대를 보여주는 싸이,더운날씨에도 열정가득한 관객들과한달넘게 콘서트를 치루지만 늘 최선의 모습으로관객들을 즐겁게 해주는 싸이 박재상작년에 이어 2년째 흠뻑쇼에 다녀왔지만 후회는 없습니다.오히려 내년이 더 기대되는 공연이었네요.마무리까지 몸 건강히 공연해주세요~!!싸이 박재상 화이팅~~!!! 흠뻑쇼 강추합니다~!!
즐거운 싸이 콘써트,돈이 아깝지 않을 만큼 신나는 공연이었습니다. 간만에 스트레스 확실히 풀고 온것 같습니다.안가보신 분들 강추 드립니다. ㅎㅎ
행복한 주말,"너무 컨텐츠도 잘 짜여졌었고 공연장도 시원하고
로비 뿐만아니라 기다리는 공간들도 너무 좋았어요:)
행복한 주말이였습니다!"
즐거운 2시간 이었습니다~,즐거운 2시간 이었습니다~  말씀도 잘하시고 MC분과 손발도 잘맞아서 관람하는 내내 재미있었고팬분들과 대화도 하며 진행되어 친근감도 UP되었습니다. 2시간이 언제 흘렀는지 모를정도로 즐기며 관람한 시간이었습니다~
좋은 관람이었습니다.,딸의 첫 야외공연 관람이었습니다.일찍 들어가서 마지막공연까지 지칠 법도 한데 에너지가 남아있더군요.라인업도 화려하고 새로운 그룹(가수)도 알게 되서 좋았다 합니다.물어보니 다음에도 또 관람의사 있다하네요. 아무래도 전주지역엔 공연이 적다보니 갈증이 있었는데 이 공연으로 약간은 해소된 듯 합니다. 감사합니다.
최고의 팬미팅,"박재범 콘서트, 팬미팅은 매년 해주셔야 합니다"
역시 갓싸이!!!!!!,싸콘 2번째인데 역시.... 갓싸이!!!!더 재밌게 놀고 온거 같아요!규모도 작년보다 커져서 더 재밌었어요!내년에도 갑니다!!!!!!!!!!!!!!!!! 뛰어!!!!!!!!!!!!!
엄청 좋았습니다.,"소극장에서 듣는 유다빈밴드 노래는 극락 그 자체네요.밴드 사운드 합이 너무 잘 맞는 느낌이었고, 엄청 몰입하면서 보게 됐어요!다음에도 공연하면 또 가고 싶습니다ㅠㅠ"
와~~이런 공연이~~~,"가수님 노래실력 무엇,
무대매너며 연주자님들까지 대단~~
정말 황홀하고 빠져들게 보았습니다~
정말 멋졌던 공연~
못본사람 없기를~~^^"
돈이 아깝지 않는다,비싼 만큼 열심히 하고 오래했다
흠뻑쇼2024 뷰산 역시나 최고,"세번째 가는 흠뻑쇼 !!! 역시나 너무 최고입니동 박재쌍 최고다 증말 ,, 게스트도 굳굳"
좋아요~좋아요~좋아요~좋아요~좋아요~,좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~
흠뻑쇼 대박!,감동 그자체 입니다.내년에 또 가고 싶어요!
"8/10, 8/11모두 관람 했습니다","8/10은 물제한석
8/11은 스탠딩석

결론은 둘다 대만족 이었습니다 ^^"
유채훈이 곧 장르다,모든 음악을 섭렵하는 그의 스펙트럼이 놀라울뿐
말이 필요없다,그냥 꼭 봐야만 하는 공연
싸이흠뻑쇼 SUMMERSWAG2024 - 천국행,싸이흠뻑쇼 SUMMERSWAG2024 - 부산 일요일 공연에 함께 신나게 즐겼어요너무 재미있고 스트레스가 확 풀리네요제가 50대 당뇨환자인데 힘들줄 모르고 무아지경으로 너무 잼나게 시간 보내고 왔습니다싸이님 항상 건강 챙기시고 내년에도 그내년에도 한 10년 동안 계속 광란의 파티 열어주세요^^저도   한 10년은 콘서트에 꼭 참석할수있도록 건강 챙기며 열심히 살겠습니다^^
최고의 아티스트 강형호!!!,이제까지 콘서트를 다니면서 이처럼 만족감과 자부심이 가득차게 하는 콘서트는 단연 PITTA 콘서트가 최고였다.
너무 훌륭한 라인업,"4팀 모두 훌륭했고 오케도 좋았어요.
인스타 계정까지 파신 거 보니 시리즈로 이어지려나 하는 기대감이 있는데요.
다음이 있다면 팀끼리 섞는 무대도 보여 주세요~
그리고 인스파이어 아레나는 교통이 너무 불편해서 두번은 못갈 거 같네요ㅠㅠ"
흠뻑쇼,가수들 3명 와서 노래 부르니 좋았네요.
싸이흠뻑쑈,"싸이흠뻑쑈 태어나서 이런 공연 처음 봤는데, 왜 이렇게 많은 사람들이 열광하면서 티켓 구매해서 보려는지 이제야 조금 이해가 가네요! 내년에도 기회가되면 꼭 공연 보러 와야겠네요!"
그저 최고의 클라스,"감동적이고 열정적이었던 공연.
오늘을 기억하며 또 힘내서 살아갈 수 있을 거 같아요.
노래실력은 당연히 최고
 뿐만 아니라 말도 너무 이쁘게하는 형호님"
좋았습니다.,"10, 11 둘다 갔는데 11일 공연엔 남김없이 쏟아낸다는 느낌이라 아쉬움이 없어 더 좋았습니다. 10일은... 음... 좀... 아쉬웠어요..."
너무 최고였던 무대,"역시나 최고의 무대~><
양일간 정말 신나게 뛰놀았습니다"
여름채의 귀환!,여름하면! 유채훈!!여름의 왕!! 그가 돌아왔다!!! 여름채!!! 공연은 말이 필요없죠~~ 무조건~~ 고고고~
홀리게 만드는 완벽한 레퍼토리,"셋리구성 무대구성 가수의 능력이 완벽하게
어우러져 관객을 홀리기에 충분한 공연이었습니다.
유채훈의 목소리는 지루할 틈이 없었고 그의 노래에서 뭍어나오는 서사는 가슴으로 다 느껴지고
귀가 행복해진 가수가 만드는 최고의 공연임!!!"
행복한 가수와 팬들,내일이 없는듯 노래하며 행복한 가수와  그 노래에 행복한 팬들의 만남  최고의 조합이다
관람후기,제 인생에 최고의 무대였습니다.
굿,"싱어게인을 보지 않아서 처음 보는 가수들도 있었으나 충분히 좋았습니다.
집 근처에서 저렴한 가격에 실력있는 뮤지션들의 공연을 접할 수 있는 월간뮤지크는 언제나 최고입니다."
한여름 밤의 꿈,"싱어도 관객도 행복해지는 
두 시간여의 꿈같은 시간~!!"
재밌었어요,최고네요!!!! 다음 앙콜도 기대만빵!!!
행복으로 꽉 채운 공연,"정말 최고였어요...
라이브랑 셋리는 당연히 완벽했고
멤버 모두 행복한 얼굴로 연주하고 노래하는 모습에 더욱 감동, 위로 받은 공연이었습니다!!"
더운 여름날에,시원한 선물같은 유채훈콘으로 행복했어요
한여름 밤의 꿈같은 공연,"울다가 웃다가 춤추고 울면서 끝난 공연. 세상 행복한 공연, 앵콜콘이 시급한 공연. 음원으로 들은 노래가 평면적이라면 유채훈은 노래에 생명력을 불어 넣었다. 무조건 라이브 직관이 답임을 깨닫게 한 공연. 꿈처럼 행복했다."
최고의 공연,진짜 세 팀 다 너무 잘해줬고 최고의 공연이였어요!!
앙콘 시급해요,"채훈님 공연은
 100점만점에 1000점이에요.
ㅠㅠ너무 멋진 무대였어요
앙콘 시급해요..자꾸 보고파요
유채훈 포에버♡♡♡♡♡"
6일 동안의 대장정,너무나도 수고 하셨고 최고의 공연이었습니다 토리가되...
최고의 셋리,"유다빈밴드 4기도 볼 수 있었으면 
그때도 포지션 정말 궁금해지네요"
눈물 흘리고 나왔습니다,레터는 정말 저항없이 눈물 흐르게 하네요
행복한 시간이었어요,즐겁고 행복한 시간이었습니다
싸이 콘서트,열심히 뛰고 놀다왔고 공연 자체가 즐거웠습니다
싸이 콘서트,열심히 뛰고 놀다왔고 공연 자체가 즐거웠습니다
잘봤습니다~,잘봤습니다~잘봤습니다~
잘봤습니다~,잘봤습니다~잘봤습니다~
좋았습니다,감사합니다
감사합니다,여러 가수분을 접할 수 있어서 좋았습니다.
영구저장하고 싶은 공연,"한달이 지나도 그날의 체교과인성이만 생각합니다... 노래잘하는 인성이에게 노래방코너 최고였고
그 뒤에 몰아치던 모든 커버곡들도 듣는데 너무너무 행복했어요 또 공연해주세요"
정동화씨 매우 인상적,정동화씨 매우 인상적이었습니다
싸이흠뻑쇼 관람후기,"부산아시아드주경기장 2층 지정석 관람했습니다.
경기장관계자분들께 좀 전해주세요.
2층지정석으로 가는 길...이정표 좀....네? 어떻게 팻말하나가 없을까요?
더운여름..13살아이와 함께 버스타고 관람하러 갔구요...
버스정류장에 내려 30분을 헤매였습니다.
2층지정석으로 가는길 찾느라...30도 훨씬..체감온도는
습도높아 40도 였다구요.
공연장 좌석앉기전 조상님 뵙는줄..ㅠㅠ

공연은 훌륭했습니다.
싸이가수님 무대구성, 매너, 입담, 등 뭐 빠지는것 없이 훌륭했습니다.
그동안 쌓인 스트레스 다 풀고왔습니다.
또, 게스트가 훌륭하신 분, 성시경 가수님 오셨잖아요.
전 사실...  성시경가수님 뵈러갔어요.
싸이가수님께는 미안하지만,
완전 아름다운분이셨구, 라이브 훌륭햇구요
무대를 제외한 관람석엔 불을 끄고, 모두 휴대전화 후레쉬
기능 키고 감상땐, 하늘에 별 을 연상하는듯한,
대단히 아름다운 무대였어요.
눈에만 담기엔 아까운 그런,

여튼, 부산아시아드주경기장 관계자분들은
시정좀 하셨으면 좋겠어요.

아 그리구 스텝분들 모두 엄청 친절하구 
날씨많이 덥고 습해서 힘드셨을 텐데도
친절하고 애살있게 진행 잘 해주셔서 감사했습니다."
싸이흠뻑쇼 관람후기,"부산아시아드주경기장 2층 지정석 관람했습니다.
경기장관계자분들께 좀 전해주세요.
2층지정석으로 가는 길...이정표 좀....네? 어떻게 팻말하나가 없을까요?
더운여름..13살아이와 함께 버스타고 관람하러 갔구요...
버스정류장에 내려 30분을 헤매였습니다.
2층지정석으로 가는길 찾느라...30도 훨씬..체감온도는
습도높아 40도 였다구요.
공연장 좌석앉기전 조상님 뵙는줄..ㅠㅠ

공연은 훌륭했습니다.
싸이가수님 무대구성, 매너, 입담, 등 뭐 빠지는것 없이 훌륭했습니다.
그동안 쌓인 스트레스 다 풀고왔습니다.
또, 게스트가 훌륭하신 분, 성시경 가수님 오셨잖아요.
전 사실...  성시경가수님 뵈러갔어요.
싸이가수님께는 미안하지만,
완전 아름다운분이셨구, 라이브 훌륭햇구요
무대를 제외한 관람석엔 불을 끄고, 모두 휴대전화 후레쉬
기능 키고 감상땐, 하늘에 별 을 연상하는듯한,
대단히 아름다운 무대였어요.
눈에만 담기엔 아까운 그런,

여튼, 부산아시아드주경기장 관계자분들은
시정좀 하셨으면 좋겠어요.

아 그리구 스텝분들 모두 엄청 친절하구 
날씨많이 덥고 습해서 힘드셨을 텐데도
친절하고 애살있게 진행 잘 해주셔서 감사했습니다."
싸이흠뻑쇼 관람후기,"부산아시아드주경기장 2층 지정석 관람했습니다.
경기장관계자분들께 좀 전해주세요.
2층지정석으로 가는 길...이정표 좀....네? 어떻게 팻말하나가 없을까요?
더운여름..13살아이와 함께 버스타고 관람하러 갔구요...
버스정류장에 내려 30분을 헤매였습니다.
2층지정석으로 가는길 찾느라...30도 훨씬..체감온도는
습도높아 40도 였다구요.
공연장 좌석앉기전 조상님 뵙는줄..ㅠㅠ

공연은 훌륭했습니다.
싸이가수님 무대구성, 매너, 입담, 등 뭐 빠지는것 없이 훌륭했습니다.
그동안 쌓인 스트레스 다 풀고왔습니다.
또, 게스트가 훌륭하신 분, 성시경 가수님 오셨잖아요.
전 사실...  성시경가수님 뵈러갔어요.
싸이가수님께는 미안하지만,
완전 아름다운분이셨구, 라이브 훌륭햇구요
무대를 제외한 관람석엔 불을 끄고, 모두 휴대전화 후레쉬
기능 키고 감상땐, 하늘에 별 을 연상하는듯한,
대단히 아름다운 무대였어요.
눈에만 담기엔 아까운 그런,

여튼, 부산아시아드주경기장 관계자분들은
시정좀 하셨으면 좋겠어요.

아 그리구 스텝분들 모두 엄청 친절하구 
날씨많이 덥고 습해서 힘드셨을 텐데도
친절하고 애살있게 진행 잘 해주셔서 감사했습니다."
세븐틴 팬미팅,"입덕하고 두번째 세븐틴 공연
상암도 나무 훌룽했지만 고척에서 한 팬미도 너무 좋았어요 점점 빠져들게되는 세봉이들... 캐럿으러 얄심히
활동 해볼께요"
역쉬~~!!,"노래실력은 정말 기가막힙니당~
중간중간 이야기도 재미나게 하시고
너무 좋은시간이였습니당"
좋아요좋아요좋아요,좋아요
싸이흠뻑쑈 콘서트는 진짜..the love??,"앵콜 공연이 정규 공연이랑 비슷한…! 
역시 싸이콘서트는 돈아깝지 않은 콘서트임!!!!
ㅋㅋㅋㅋㅋㅋ 다음에 또 싸이콘서트 하면 인터파크로 티켓팅할거에욥 제발 ㅠㅠ 그때도 티켓팅 성공해줘. ㅠㅠ"
무더운 여름도 시원하게~,최고의공연을 보고 더위가 싹 ^^ 사라지네요 앙콜콘♡ 기다립니다~~
좋아요ㅜㅜㅜ,너무 좋습니다!!!
최고의밴드,굿 멋�봅楮�
돌보지 못하는 저마다의 마음이 있는 걸까,"너무 귀했던, 행복했던 시간들 ?? 아솔님의 노래와 이야기들도, 희연 작가님의 낭독회도 정말 좋았어요 다시 돌아가고 싶은 시간 …"
효도콘,"두분이서 너무  즐거워하셧어요.
진짜 또 콘서트오면 좋겟어요"
현역가왕 최고,효도콘 잘보고오셧대요  정말재밋으셧다고 합니다
팬텀싱어,"네 그룹 다 모았는데 콜라보 무대가 더 많았으면 좋았겠다는 생각
그래도 다들 너무 잘해서 재밌었어요"
좋아요,재밌어요
행복한 공연 잘봤습니다.,행복한 공연 잘봤습니다.
행복한 공연 잘봤습니다.,행복한 공연 잘봤습니다.
행복한 공연 잘봤습니다.,다양한 셋리 행복했습니다에녹 화이팅 !
행복한 공연이었습니다,다양한 장르의 셋리 너무 만족했습니다에녹님 단독 콘서트 희망합니다
공연 잘봤습니다!,공연 잘봤습니다!에녹 콘서트 하면 또 가고싶네요!
공연 잘봤습니다!,공연 잘봤습니다!
공연 잘봤습니다!,공연 잘봤습니다!
즐거웠습니다,"우리 크레즐 보러 가서 너무나 즐거웠고 자랑스러웠습니다.그리고 늘 같이 보게 되는 세 팀도 정말 훌륭했습니다.자꾸 보다 보니 다른 팀들도 정이 드네요.시간이 쌓이면서 팀마다의 색깔도 음악에서 드러나고 취향의 곡도 맘껏 즐겼습니다.장소가 멀어 고생스러웠지만 다음번엔 접근성 좋은 곳에서 팀별도 좋고, 팀끼리 콜라보를 하는 모습도 재밌을 것 같습니다.최선을 다해준 우리 크레즐과 라비던스, 포르테나, 리베란테 모두에게 감사드립니다."
싱어게인3 막공,"너무 알찬공연이었어요.
좌석이나 무대와의 거리도 너무 좋았네요.
음향도 에코가 좋아 가수님들의 노래가 가득찼던것같아요."
어썸스테이지 어썸하다 ㅋ,"저번 어썸스테이지에 이어 이번에도 다녀왔는데요, 저번 공연도 엑스디너리 히어로즈분들 공연 봤었는데 너무 즐거웠던 기억이 있어서 이번에도 다녀왔습니다! 일단 공연장 시야가 너무 좋았구요. 셋리스트도 너무 좋았어요 ㅠㅠ
엑디즈 섭외해주신 어썸 정말 감사합니다  또 불러주세요 제발 저 또 가고싶어요 어썸 진짜 최고에요ㅠㅠ"
최고,"최고였어요,,"
좋아요,최고의공연이었 습니다
행복 그 자체였어요,진짜 너무 좋은 공연입니다 최고에요 너무 행복했어요 시간을 돌려서 다시 돌아가고싶습니다
아니오ㅑ,아이포인트줘요
펜타포트 페스티벌,앞으로는 락페는 10월 11월에 하는걸로 합시다
재밌었어요!,잘 보고 왔습니다 ㅎㅎ
아 굿굿,근데 너무 더워요 앞으로는 10월에 하시면 안될까요? 잔나비 데이식스
최고였어요,너무 좋았습니다
짱,너무재밋엇어요 엑디즈 또 불러주새요~~!
너무 멋져요,"노래도 진행도 외모도 완벽했던 그 날 
후유증 오래가네요 앵콜이 기다려집니다"
부산 사베 역대급!!,라인업이 너무너무 좋아서 타지에서 부산까지 갔는데 후회 없었어요!!! 몸 힘든 것도 모르고 처음부터 끝까지 신나게 놀았습니다. 이 무더워에 실내라 더 잘 놀 수 있었어요. 내년도 기대하겠습니다!!!!
싸이흠뻑쇼 1공,"역시 흠뻑쇼  흠뻑쇼하는 이유늘 다시한번 느꼈어요
제작년갔을때도 미친듯 즐기고와서 올해공연도 너무나 기재했는데 역시는 역시였어요.
고등아들이랑 남편이랑 처음으로 같이간 콘서트가 싸이흠뻑쇼라 더 기억에 오래남을거같아요.
좋은추억 많이생기고 저보다 아들이랑 남편이 더 신나게놀아서 저또한 너무 즐겁고 행복하게 즐긴공연이였어요"
잘자려진 부페를 갔다온기분,"3집축하드려요

조금은 여유로워진 그러나 여전히 내일이없는듯이 가창의 최고봉을 보여준 공연이었어요
  4집이 벌써 기다려집니다
수고하셨어요

다장남 유채훈!
날아올라라 더높게!"
유채훈이 장르다.,"장르구분 없이 유채훈은 진짜 노래를 잘하네요...
두번으로 부족하네요~"
싱어게인3 대장정을 마무리 하며,"나는 평소 음악 듣는 걸 꽤 좋아해서 싱어게인 1,2,3을 TV로 꾸준히 봐 온 사람이다. 특히 좋은 명곡을 다시 커버하는 싱어게인 프로그램 컨셉이 나에게 제일 맞는 음악 프로그램이기도 해서 좋아했다. 빛을 보지 못한 무명가수들에게 아주 좋은 기회이기도 해서 응원할 가수가 눈에 띄면 문자 투표를 하며 실제적인 응원을 해 왔다.그런데, 이번 싱어게인3에서 만난 홍이삭 가수는 나의 취미 정도에서 생활을 온전히 집중하게 만들어버리는 매력이 있었다. 그래서 가족의 마음으로 더 열심히 응원했고 싱어게인 콘서트는 N차 관람을 하면서까지 홍이삭 가수의 라이브를 듣고 싶었다.사실 싱어게인 1,2때는 콘서트도 안 갔는데, 이번 싱어게인3은 다른 지역까지 찾아다니며 여러차례 관람을 하는 내 인생 처음 있는 일들을 하고 있었다. 홍이삭 가수의 효과라고 볼 수 있다.그런데, 앵콜 공연 쫌 되니 홍이삭 가수 하나만 보러 가던 나는 이제  TOP10 가수 모두를 응원하는 사람이 되어 있었다. 그들 모두가 나의 가족 같고 친구 같은 맘이 더욱 그들을 응원해 주고 싶었다.3월 9일 서울 첫 싱어게인3 콘서트에서 조금은 어색하던 분위기는 어느새  TOP10 끼리도 우정과 우애로 똘똘 뭉친 팀이 되어 있었다.공연 처음 시작인 <길>에서부터 이들의 이제부터의 길이 떠올라 눈물이 났다.이들이 이렇게 열심히 좋아하는 음악을 탄탄하게 불안 없이 해 나가길 바란다.이건 홍이삭 가수가 ''유통기한을 무한대로 늘리고 싶어 나왔다''던 첫 만남에서처럼  TOP10 가수들이 모두 갖고 있는 현실이고 생존인 듯 하다. 그런데 이들은 싱어게인 3 프로그램의 대장정을 무사히(모두 개근^^) 마치는 동안 음악적 성장과 더불어 팬들에게 사랑 받을 준비를 모두 마친 셈이다. 싱어게인3 콘서트 투어를 마치고 누구는 신곡 발매를, 누구 누구는 콘서트를 예고하고 있다. 마음 같아선 다 참여해서 응원하고 싶다. 함께 좋은 연주 도와준 세션 분들도 고생 많으셨고, 스텝들도 애쓰셨다. 가수분들 귀하게 대접해 주셔서 감사하다. 그런데, 마지막으로 불만사항 하나를 던져야겠다.이건 올림픽공원 내 주차장 시스템의 문제이겠지만, 행사 주최에서도 이 부분의 문제점을 개선하도록 전달해 주면 좋겠다. 그 큰 주차장에 많은 차들이 공연 끝나고 나갈 때에는 주출입구 하나로만 나갈 수 있었다. 그것도 단 1개의 차선에서 카드로 주차정산을 해야했기 때문에 병목현상과 지체 등 때문에 1시간 넘게 시간이 소요되었고, 그 불편은 좋은 공연을 기쁘게 담아 가는 팬들에게 나쁜 기억으로 덮어버리는 결과가 됐다. 어치파 카드로 정산하는데 그렇다면 인원배치가 필요한 것도 아닌데, 왜 출구를 모두 막았는지...너무 행사장 편의만 생각했던 게 아닌가 싶다."
완벽,절대 후회없는 콘서트
접신한 형호,"NNL 마지막공연후 집에 가는길!
형호님 접신한듯한 공연 넘 멋집니다~"
너무 행복한 시간이었어요,"배우님이 누룽지를 어떻게 생각하는지 너무 잘 알 수 있는 시간이었어요. 
뭐든 하나라도 더 팬들을 위해 해주고 싶은 마음이
너무 잘 느껴져서 헤어나올 수 없을 것 같아요. 

우리 다음에 또 봐요??"
