title,content,category
선재 업고 튀어,너무 너무 재밌음…,6
선재 업고 튀어,류선재!! 이제 도망치지 말고 그냥 나 좋아해!!,6
선재 업고 튀어,엔딩맛집!!!,6
선재 업고 튀어,작감배와 ost까지 갓벽한 작품. 단순히 청춘 로코를 생각한다면 깜놀할 내용. 쌍방 구원 서사가 완벽한 회귀물이자 앞으로 로코계의 바이블이 될 거란 확신이 든 새로운 작품의 탄생임,6
선재 업고 튀어,쫀쫀하고 달달한 로맨스인데 오열까지하고 싶다면 이 드라마 보세요!! 선솔 커플 서사 못 참아!!!,6
선재 업고 튀어,귀엽다.. 귀여운 청춘들. 솔 역할에 김혜윤 배우가 아니었다면 안 됐을 것 같다.,6
선재 업고 튀어,"미치게 간질거리네
좋아",6
선재 업고 튀어,이게 왜 시청률이 안나오는 거죠!!?!? 지금까지 봤던 월화드라마 중에 최고인 거 같아여,6
선재 업고 튀어,정말오랜만에설렘을주는드라마,6
선재 업고 튀어,"덕질을 하지 않아서 그런건지, 이 드라마를 이해하기엔 오글거림을 참기 힘들다...",6
선재 업고 튀어,미쳤..,6
선재 업고 튀어,"숨겨진 떡밥 회수하는게 이 드라마의 숨겨진 모먼트임 ㅋ
그리고 배우들 얼굴합이 너무 도라방스",6
선재 업고 튀어,"매화 공중제비 및 발박수 10회 보장
내가 찾던 청량 하이틴 로코의 끝일지도,,",6
선재 업고 튀어,와 한번 시작했다가 몇 번을 돌려보는지? 내용 진짜 탄탄하고 배우들도 풋풋하게 연기 너무 잘함..,6
선재 업고 튀어,설레고 풋풋하고 재밌어! 사랑스러워,6
선재 업고 튀어,"선재야~~~~~~선재를 부르는 여주의 목소리가 맴돌고
월요병 극복 할 수 있는  드라마",6
선재 업고 튀어,선업튀는 나에게 정말… 하… 행복해라.,6
선재 업고 튀어,진짜 너무 재미있고 누구라도 영업해주고 싶습니다ㅜㅠ 선재솔 영원해!,6
선재 업고 튀어,조금 유치하다가도 배우들이 반짝거려서 보기 좋아요,6
선재 업고 튀어,나를 다시설레게한 드라마,6
선재 업고 튀어,요근래 설레는 드라마. 스물다섯스물하나처럼 끝나지 않길🙏대리만족 끝까지 책임져줘,6
선재 업고 튀어,변우석 배우님 연기 너무 잘해요~,6
선재 업고 튀어,재밌지만 솔이처럼 계속 눈물이 나요ㅠㅠ,6
선재 업고 튀어,오랜만에 제대로 된 청춘물 … 김혜윤 배우가 말아주는 10대 회귀물 …,6
선재 업고 튀어,아이돌 덕후라면 몰입 할 수밖에 없는 내용ㅠㅠ 간만에 재밌는 학원물 나와서 좋네요,6
선재 업고 튀어,"진짜 내 도파민 자극..
선수생활하면서 유일한 행복이였다-✌️",6
선재 업고 튀어,"시청자, 재미, 흥행. 세 마리 토끼 다 잡은 청춘 로맨스 드라마",6
선재 업고 튀어,못 본 사람 없길 ㅜㅜ,6
선재 업고 튀어,"결국은 남주의 소원성취
15년이란 긴 시간을 견딜수밖에 없는 운명적 사랑
모든 것이 완벽하다 
아울러 삶에 대한 태도도 힘께 생각해보게하는 드라마 
이제껏 이런 드라마 본적이없다",6
선재 업고 튀어,"청량한 두 배우의 연기 덕분에 재밌던 작품. 어쩌면 너무 뻔하고 오글거리는 소재와 순간에 연속이지만, 그게 보고 싶을 때가 분명 온다. 그리고 그것도 연기를 잘해야 볼 맛이 난다.",6
선재 업고 튀어,꽁냥죽음꽁냥죽음꽁냥죽음꽁냥,6
선재 업고 튀어,최고의 드라마,6
선재 업고 튀어,선재 얼굴이 흐뭇하지만 왜 이렇게까지 절절하게 솔이를 사랑하는지 모르겠음.,6
선재 업고 튀어,2024 상반기 최고의 드라마 너무 완벽하다,6
선재 업고 튀어,고평가 받을정도 인가싶다. 10대나 20대초면 모르겠으나 그 이상이 보면 유치할거같은데. 개인적으로 연기도 대본도 많이 유치했음. 연출이나 연기에 노력이 묻어있음,6
선재 업고 튀어,재미있었지만 마지막 편이 너무 재미 없었습니다.,6
선재 업고 튀어,인생드라마.. 말해뭐해.. 갓드라마,6
선재 업고 튀어,그냥 로맨스,6
선재 업고 튀어,나만 별로인가,6
선재 업고 튀어,"상견니+동백꽃 느낌
주연 남녀가 풋풋해서 보기 좋다
꽉닫힌 해피엔딩 결말도",6
선재 업고 튀어,보기전엔  많이본 내용이라 생각하고 안보다가  정주행으로 보게됐는데  너무너무 흥미진진 너무너무 재밌고  선재는  너무 존잘이구  솔이는 너무이뻐요!!>_<,6
선재 업고 튀어,풋풋한 청춘과 타임슬립의 만남,6
선재 업고 튀어,어떻해든 선재를 위한  절대적인 사랑과희생으로 눈물을 많이 흘리지만 사랑을 이루는 내용 좋네요^^,6
선재 업고 튀어,"최고 ,,,,, 선재 ,,,,,",6
선재 업고 튀어,오랜만에 본 애틋한 로맨스 드라마,6
선재 업고 튀어,ㅇ,6
선재 업고 튀어,조금 유치한 부분이 아쉽지만 초반 설정과 쌍방구원의 애절함 정말 좋았다. 오랜만의 설렘,6
선재 업고 튀어,재밋게봄!‘,6
선재 업고 튀어,오글거리고 느리고...하차합니더( 30 후반 남자),6
선재 업고 튀어,"저한테는 저런 찬란했던 첫사랑에 대한 기억이 없지만
있다면 어땠을까 싶게 만들었고, 아주 재밌었어요!!",6
선재 업고 튀어,옛날 로코를 다시 보는 기분... 재미가있긴 하지만 신선하진 않아서 로코 안 좋아시는 분들은 비추. 로코 좋아하시는 블들은 오랜만에 옛로코를 느낄 수 있어 엄청 재밌게 볼 것 같음,6
선재 업고 튀어,불필요하다 싶을 정도로 유치한 개그장면이 많고 다른 여러 작품의 재미있는 사건들을 적절히 집어 넣은 것 같다. 전개가 살짝 느리지만 개그장면이 많아 재미있게 볼 수 있었다.,6
선재 업고 튀어,나도 이 드라마 좋아해 보고 싶다...,6
선재 업고 튀어,간만에재미진 로코네요 풋풋해보여서좋아요,6
선재 업고 튀어,"내 인생 드라마다
아니?! 선재가 내 인생 가져라",6
선재 업고 튀어,시청자들 2009년도로 2024년도로 같이 타임슬립시켜서 과몰입하게 만든다,6
선재 업고 튀어,"재미가 없진 않은데 갈수록 여주의 행동들이 극 진행을 위해 이루어지는 느낌이 들어서 많이 답답했다. 1, 2화의 흡입력은 대단해서 그걸 동력으로 끝까지 볼 수 있었다.",6
선재 업고 튀어,"아직도 난 선재를 찾아,,",6
선재 업고 튀어,"오랜만에 진짜 역대급 멜로드라마 탄생했다..
정말 재밌고 설레게 봤어요 ❤️",6
선재 업고 튀어,"1990년대 순정만화 급 클리셰를 총망라..

근데 배우들 연기와 연출이 너무 자연스러워서 
뻔하지만 집중해서 보게 된다 대박

김혜윤배우 연기도 잘하지만 볼수록 김지혜씨 닮음ㅋㅋ",6
선재 업고 튀어,보는내내 설렘,6
선재 업고 튀어,"‘류선재’ 라는 이름만 들어도 설레게 된다. 옛날감성의 ost와 설레는 케미, 서사마저도 애틋하다.  이렇게 푹 빠진 드라마는 정말 오랜만인 것 같다. 선재야, 솔아 이제 행복해!",6
선재 업고 튀어,"이 드라마 없었다면 난 변우석을 알지 못했을것 
너무 … 너무 그냥 내 월요일 화요일이 행복했던 
절대 다시는 못나올 드라마같음",6
선재 업고 튀어,"내인생 최애의 드라마 봐도봐도 잼있고 작가님과 연출하신 감독님의 섬세한 복선들 배우분들 캐미연기 최고!!
우석님과 혜윤님의  찰떡호흡 선재와 솔이의 서사 잊지못할거같아요 다들 감사",6
선재 업고 튀어,뻔한 스토리지만 2000년도의 추억과 뛰어난 연기로 계속 보게 만드메,6
굿파트너,1화 펴은 볼만했으나 설정이너무 뻔해보임 이혼변호사가 남편이 바람을,6
굿파트너,장나라배우가 이렇게나 연기를 잘했구나.. 새삼 감탄 중,6
굿파트너,매주 기다리기 너무 힘드네요...장나라 배우님이 너무 좋네요..,6
굿파트너,"맛있게 맵다 🌶  도파민 싹 도는 드라마 
이혼 변호사 출신 작가님이라 그런지 변론할때 오바하는 장면없이 조근조근 말하는게 인상이 깊음",6
굿파트너,우영우의 대박느낌이 강하게 난다. 장나라 남지현 피오 배우의 그림체가 잘어울리고 얼굴합 보는 재미도 굿. 이것저것 클리셰도 많지만 그래도 주말이 기다려지는 정주행 드라마 !!!!!,6
굿파트너,작가가 회사생활을 안 해본 게 분명하다.,6
굿파트너,"뻔한 설정, 뻔한대사, 뻔한전개... 장나라라 보려했는데 2화를 채 못보겠네;; 볼 드라마가 이리 없냐.. 것만 번드르르하게 꾸미는것만 늘었어",6
굿파트너,고참 스타 변호사와 신참 새내기 변호사와의 의견다툼이 각자의 의견이 다 이해가서 재밌고 이혼이란 이야기랑 법정물이랑 합쳐지니 신선하게 재밌었음. 그리고 배우들이 매력적이라 잼씀,6
굿파트너,장나라의 원맨쇼,6
굿파트너,간만에 본 신선한 영화,6
굿파트너,실제 이혼변호사가 쓴 드라마라 더 재밌는것같다,6
굿파트너,볼 만한 드라마 찾았습니다 ㅎㅎㅎ,6
굿파트너,재밌어요!,6
굿파트너,리얼한 내용,6
굿파트너,서사를 쌓고있는데.......,6
굿파트너,굿 '파트너',6
굿파트너,"변호사가 주인공인 드라마는 많았지만, 재판과 변호사의 일상을 이처럼 디테일하게 표현한 드라마는 없었던 것 같다. 분명 현역 변호사의 감수를 받았으리라",6
슬기로운 의사생활 시즌 1,이런 의사들 판타지죠? 현실에선 못 만나봄,6
슬기로운 의사생활 시즌 1,인물의 성취가 끝도 없이 이어지는 못된 드라마,6
슬기로운 의사생활 시즌 1,이런 의사가 현실에 있는가,6
슬기로운 의사생활 시즌 1,"하... 그냥 좋아요
다섯 배우 분들의 티키타카까지 완벽합니다
메이킹도 재밌어요",6
슬기로운 의사생활 시즌 1,"조정석 능청스럼 귀엽다.
다음시즌 기대",6
슬기로운 의사생활 시즌 1,메디컬 드라마를 좋아하는 편이라 재밌게 시청함. 밴드 연주 부분도 좋았음.,6
슬기로운 의사생활 시즌 1,힐링 오지는 드라마,6
슬기로운 의사생활 시즌 1,울고 웃으며 재밌게 본 드라마,6
슬기로운 의사생활 시즌 1,슬기로운 시리즈중 최고,6
슬기로운 의사생활 시즌 1,겨울정원 사랑해 헤헤,6
슬기로운 의사생활 시즌 1,이 세상에 없는 의사들만 있는 판타지 드라마,6
슬기로운 의사생활 시즌 1,타의로 인해 질리게 봐버린 드라마,6
슬기로운 의사생활 시즌 1,편안함 긴박함 즐거움,6
슬기로운 의사생활 시즌 1,위로가 필요한 시기에 무난하게 만들어가는 호감의 캐릭터들.,6
슬기로운 의사생활 시즌 1,신원호의 한계,6
슬기로운 의사생활 시즌 1,최선을 다하겠습니다.,6
슬기로운 의사생활 시즌 1,1까지만 봐도 충분한 것 같다,6
슬기로운 의사생활 시즌 1,진심을 담은 따뜻함이기에 결국 마음에 와닿았다,6
슬기로운 의사생활 시즌 1,"바 아이스크림 같은 캐릭터성, 하지만 녹아 흐르는 스토리",6
슬기로운 의사생활 시즌 1,뒤늦게 봤는데 의드의 코믹판타지멜로휴머니티👍,6
슬기로운 의사생활 시즌 1,"말이 필요한가 재미썽

낭닥은 멋뜨러진 의학이면 슬의는 우정과 코미디를 가져간 의학이다.",6
슬기로운 의사생활 시즌 1,의사들이 많이 나오는 동화.,6
슬기로운 의사생활 시즌 1,"이렇게 사람좋고 행복하고 잘 풀리는건 판타지에 가깝고 오글거리지만
가끔 마냥 이런 판타지가 땡길 때가 있다.",6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,현실에 저런 의사가 있다면 얼마나 좋을까,6
슬기로운 의사생활 시즌 1,의학 드라마인데 사람에 대한  정이 느낀다,6
슬기로운 의사생활 시즌 1,내스타일은아니었음,6
슬기로운 의사생활 시즌 1,힐링되고 매우 편안한 드라마였습니다!,6
슬기로운 의사생활 시즌 1,"이익준이 살린 드라마
에피소드는 너무 뻔했다",6
슬기로운 의사생활 시즌 1,이런 의사 어디 없누.... 당연히 없지 드라마니까,6
슬기로운 의사생활 시즌 1,언제나 봐도 질리지 않는 드라마 인생 드라마,6
슬기로운 의사생활 시즌 1,이들처럼 살고 싶었다. 내 인생은 망쳤다는 걸 더 잘 알게 된 드라마,6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,안정원♥장겨울,6
슬기로운 의사생활 시즌 1,내 인생드 중 하나,6
슬기로운 의사생활 시즌 1,"보다 낭만적인 의사 드라마. 의학적인 부분보다 환자 한명, 의사 한명의 인간적인 이야기들을 담고 있어 낭만이 있는 드라마 매화 마지막에 나오는 밴드도 한몫했다.",6
슬기로운 의사생활 시즌 1,"1988, 슬의생은 n번째 정주행",6
슬기로운 의사생활 시즌 1,"의사와 환자, 친구 사이에서 보여주는 사람들이 살아가는 모습",6
슬기로운 의사생활 시즌 1,판타지이지만 따뜻한 드라마,6
슬기로운 의사생활 시즌 1,너무 재밌어서 세번정주행했어요 진짜 꼭 봐야햐요,6
슬기로운 의사생활 시즌 1,"의사분들 이야기만 있는게 아니고 병원에 있는
모든 상황를 현실감 있게 보여준 드라마",6
슬기로운 의사생활 시즌 1,의학드라마중 당연 최고의 드라마,6
슬기로운 의사생활 시즌 1,너무재밌어여,6
슬기로운 의사생활 시즌 1,저 이거 정말 재밋게 봤어요~! 이거 보면서 웃기도 하고 울기도 하고 정말 재밋게 봤던거 같아요~!그리고 익준이를 좋아했어요ㅋㅋ,6
슬기로운 의사생활 시즌 1,따듯하고 편안한 일상물.,6
슬기로운 의사생활 시즌 1,의사들이 슬기롭게 살고자 노력하는 드라마🤣,6
슬기로운 의사생활 시즌 1,모든 캐릭터에 사람 냄새 나게 하는 것이 드라마적 동력.,6
슬기로운 의사생활 시즌 1,기분좋아지게 하는 드라마,6
슬기로운 의사생활 시즌 1,흔하지 않는 메디컬물이었음. 모난 역할 없이 보기 편했던 드라마였지만 매력 포인트였던 밴드 연주가 뒤로 갈수록 조금은 지루했다.,6
슬기로운 의사생활 시즌 1,"현실에는 존재하지 않는 의사들.
그럼에도 그 잔잔함이 좋아 챙겨보게 되는 묘한 중독성.",6
슬기로운 의사생활 시즌 1,"캐릭터들 케미가 미쳤음
스토리는 모르겠고 연기랑 케미보는 재미가 있음",6
슬기로운 의사생활 시즌 1,시즌1만 보면 딱 좋다,6
슬기로운 의사생활 시즌 1,가장 한국스러우면서도 가장 진부하지 않게 그려내는 신원호의 슬기로운 연출생활,6
슬기로운 의사생활 시즌 1,잔잔하니 좋다,6
슬기로운 의사생활 시즌 1,슬의생 5명의 우정이 너무 보기 좋았다.,6
슬기로운 의사생활 시즌 1,"의사라는 직업을 가진 캐릭터들의 휴먼드라마?
일상적이면서도 한편으로는 이상적인 내용이 스며들어있다.
이익준이 없었다면 끝까지 봤을까?",6
슬기로운 의사생활 시즌 1,"안드레아...너무 귀엽잖아..당신..
+
하 안치홍 선생!!!!!!!!!!!!!",6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,다시봐도 재밌는 판타지를 담은 드라마,6
슬기로운 의사생활 시즌 1,현실적이지 않은 의사들의 판타지 드라마,6
슬기로운 의사생활 시즌 1,"힐링 드라마를 좋아하는 사람들에게 너무 좋은.
인생의 시작과 끝이 공존하는 병원의 이야기 최고.
남은 1점은 시즌2를 향한 기대감.",6
슬기로운 의사생활 시즌 1,여러 이야기의 응집체,6
슬기로운 의사생활 시즌 1,멋있고 보는 내가 힐링의 시간이었던 것 같다. 인간의 생사가 왔다 갔다 하는 힘든 직업임에도 그 안에서 희망과 재미를 느끼는 모습이 너무 보기 좋았다!,6
슬기로운 의사생활 시즌 1,노래도 딱! 에피소드들도 꼬인거 없이 따뜻하게 진행되는 드라마,6
슬기로운 의사생활 시즌 1,슬기로운 시리즈들은 항상 옳다!!!,6
슬기로운 의사생활 시즌 1,잘할 수 있고 잘할 거야. 시간이 더 필요해서 그래.,6
슬기로운 의사생활 시즌 1,자극적이고 날뛰는 액션만 보다가 힐링하는 느낌. 노래가 좋다,6
슬기로운 의사생활 시즌 1,"편안하고 다양한 맛을 볼수있는 의드
의학물인가 일상힐링물인가",6
슬기로운 의사생활 시즌 1,"힘들었다. 시즌2를 기다리던 시간이. 가슴이 몽글몽글 했다. 비현실적으로 멋진 의사 선생님들덕에. 그들의 다른 이름이자, 최고의 밴드 99즈의 노래들은 👍(전미도 배우 ㅋㅋㅋ)",6
슬기로운 의사생활 시즌 1,난 아무래도 우정작가님의 팬인듯,6
슬기로운 의사생활 시즌 1,"이우정과 그 작가진들의 최고작이라고 할 수 있을듯.
딱히 연출은••",6
슬기로운 의사생활 시즌 1,그레이아나토미에 길들여져서 넘 순박하고 조용한 병원같음... 저는 유연석이요,6
슬기로운 의사생활 시즌 1,내가 정말 좋아하는 작품. 사람 사는 이야기 좋아하면 꼭 봐라!!,6
슬기로운 의사생활 시즌 1,좀 다른 메디컬 물,6
슬기로운 의사생활 시즌 1,"착한 사람들의, 착한 세상에서 아야기
[2020년. 5월 30일 토요일]",6
슬기로운 의사생활 시즌 1,"적이 없는 드라마
자극적이지 않아 좋다",6
슬기로운 의사생활 시즌 1,"이렇게 환자생각하는 의사들, 그러면서 권의적이지 안은 좋은 스승 역할, 근데 그 다섯명이 붕알친구. 판타지다. 그치만 생명을 다룬다는 건 그만큼 값지면서도 무거운 거라는걸 보여줌.",6
슬기로운 의사생활 시즌 1,이 드라마를 보는 이유는 세상이 아름답기를 바라는 마음,6
슬기로운 의사생활 시즌 1,"누군가는 삶의 시작을, 누군가는 마무리하는 병원에서의 잔잔하면서 다양한 일상들이 그동안 봐왔던 의학드라마와의 큰 차별점이라고 생각한다. 공감과 위로, 감동을 받을 수 있던 드라마!",6
슬기로운 의사생활 시즌 1,의학드라마와 힐링드라마의 한 획을 그은 레전드 드라마,6
슬기로운 의사생활 시즌 1,"오래된 노래가 여전히 사랑받을 수 있다는 건, 흔한 클리셰도 계속 사랑받을 수 있다는 것.",6
슬기로운 의사생활 시즌 1,배불러 죽을거 같은데 간병인이 몸에 좋은 거라며 전복죽을 계속 먹입니다. 어떡하죠?,6
슬기로운 의사생활 시즌 1,이우정작가는 진짜다,6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,신원호 이우정이 갖고 있는 보수적 세계관 판타지의 정점.,6
슬기로운 의사생활 시즌 1,현실에 없을 것 같은 판타지같은 의사 이야기 이지만 그래도 희망적이어서 좋다.,6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,"앞으로 의사선생님들과 간호사 선생님들께는 무조건 좋은 말만 해야겠다.
마지막 화에서 홍도와 윤복이까지 안 까먹고 챙겨주는 거 굿이다",6
슬기로운 의사생활 시즌 1,이런 종류의 드라마는 계속 나와야한다.,6
슬기로운 의사생활 시즌 1,"어른의 삶은 그리 격정적이지도 특별할 것도 없지만, 세상에 오가는 사람들을 보면서 남아있는 소중한 사람들을 지키는 것만으로도 충만하다고.",6
슬기로운 의사생활 시즌 1,힐링 드라마,6
슬기로운 의사생활 시즌 1,슬프다가도 미소짓게 만드는 드라마.,6
슬기로운 의사생활 시즌 1,"빌런은 등장하지 않는, 세상 무해하고 어쩌면 비현실적인 이야기들이 보고 싶었다. 그래서 좀 엉성하고 작위적이고 밴드…는 오글거려도 울고 웃으며 재미있게 봤다.",6
슬기로운 의사생활 시즌 1,"대사나 내용에서 느껴지는 신중함이 돋보인다고 생각한다.
다만 주인공이 5명이나 되니까, 다소는 버겁다. 
멜로 라인도 지나치게 많다는 생각도 든다.",6
슬기로운 의사생활 시즌 1,희로애락 그잡채,6
슬기로운 의사생활 시즌 1,평화로운 힐링 드라마,6
슬기로운 의사생활 시즌 1,낭만적인 의사들로 빌런 없이 마음 편히 보게 하는 가상의 공간. 그치만 회당 어그로는 모두 불륜부터 그동안의 막장 소재로 끈다는 점이 흥미로웠음,6
슬기로운 의사생활 시즌 1,여기 주인공들 다 좋아하는 배우들 안 볼 이유 있나,6
슬기로운 의사생활 시즌 1,소소한 재미,6
슬기로운 의사생활 시즌 1,오리지널리티를 추구하고 싶은 마음이 눈꼽만큼도 없는 시리즈,6
슬기로운 의사생활 시즌 1,가볍게 보기 좋고 재밌었던 드라마,6
슬기로운 의사생활 시즌 1,"레지가 교수님한테 사랑에 빠지는거 빼곤 완벽해

2020.04.01 ~ 2020.05.28 tvN & 넷플릭스 관람",6
슬기로운 의사생활 시즌 1,사람 사는 소소한 이야기… 하지만 내겐 판타지다. 그렇게 봤다.,6
슬기로운 의사생활 시즌 1,캐릭터들이 너무 판타지적이지만 요즘 시대에 너무나도 필요한 사람들,6
슬기로운 의사생활 시즌 1,99년 그들의 모습 그대로를 꿈꾸는 판타지.,6
슬기로운 의사생활 시즌 1,"음악과 의사, 환자와 의사, 의사와 의사... 그리고 가족",6
슬기로운 의사생활 시즌 1,시즌3만 나오면 완벽함 난 아직 떠나보낼 생각 없다.,6
슬기로운 의사생활 시즌 1,우리에게 왜 전 생애걸쳐 친구가 필요한지를 보여준다,6
슬기로운 의사생활 시즌 1,우리를 위한 시트콤 드라마.,6
슬기로운 의사생활 시즌 1,자극적인 드라마들 사이에서 사람냄새나는 드라마,6
슬기로운 의사생활 시즌 1,"한없이 맑은 긍정으로 가득 찬 세계관. 잠깐의 갈등도 결국 선의의 따뜻함으로 녹여내고야 마는, 인체에 무해한 드라마. <남자 셋 여자 셋>류 시트콤과 전통적인 드라마의 가운데랄까.",6
슬기로운 의사생활 시즌 1,비현실적이라는 생각이 들긴하지만 미운 캐릭터가 단 한 명도 나오지 않아 힐링할 수 있는 드라마,6
슬기로운 의사생활 시즌 1,아 ㅡㅡ 왜 그렇게 끝나,6
슬기로운 의사생활 시즌 1,다 좋았는데 막판 급러브라인 폭발 무엇?,6
슬기로운 의사생활 시즌 1,"재밌지만, 의사예찬이 너무 심하잖아",6
슬기로운 의사생활 시즌 1,의사생활만으로도 충분히 재밌게 할 수 있다.,6
슬기로운 의사생활 시즌 1,"킬링 타임용
현실성은 조금 없음",6
슬기로운 의사생활 시즌 1,마음이 몽글몽글,6
슬기로운 의사생활 시즌 1,다음 회가 궁금해..,6
슬기로운 의사생활 시즌 1,매주 기다려 가면서 봤다,6
슬기로운 의사생활 시즌 1,뻔하고 예측가능하지만 계속보게된다. 그게 이 드라마의 매력아닐까. 정신을 치유해주는 병원물.,6
슬기로운 의사생활 시즌 1,노잼,6
슬기로운 의사생활 시즌 1,"생명,눈물,우정,사랑 그 모든 걸 담은 드라마",6
슬기로운 의사생활 시즌 1,다음시즌 언제나오죠 제발 매년 만들어주심 안되나요,6
슬기로운 의사생활 시즌 1,마음이 따뜻해지는 드라마 울기도 많이 울었지만 웃기도 많이 웃었음,6
슬기로운 의사생활 시즌 1,.,6
슬기로운 의사생활 시즌 1,<슬기로운 의사생활>을 슬기롭게 감상하는 법,6
슬기로운 의사생활 시즌 1,흥미진진하고 감동있는 스토리를 드라마로 엮어내는 극중 의사들이 치과의사인 내가 보기에도 멋져 보였다. 그러면서 한편으로 과연 나의 치과생활엔 저런 인간미 넘치는 에피소드,6
슬기로운 의사생활 시즌 1,ㅇ,6
슬기로운 의사생활 시즌 1,"친구들의 케미가 좋다
은은하게 슥 들어온 드라마
송화쌤 목소리 들려줘요!!?",6
슬기로운 의사생활 시즌 1,대유잼,6
슬기로운 의사생활 시즌 1,갑수형님이 끝까지 살아계시다니,6
슬기로운 의사생활 시즌 1,러브라인은 좀 아쉬운 점이 많았지만 울고 웃고 하는 포인트들이 강렬해서 좋았다.,6
슬기로운 의사생활 시즌 1,인생작,6
슬기로운 의사생활 시즌 1,"믿고보는 슬기로운 시리즈!!!
누구하나 치우치지않고 균형있게 재미있는 드라마",6
슬기로운 의사생활 시즌 1,시즌2 빨리~,6
슬기로운 의사생활 시즌 1,재미있었은,6
슬기로운 의사생활 시즌 1,솔직히 난 ㅂㄹ,6
슬기로운 의사생활 시즌 1,인생작 중 하나 시즌2 언제나와 ㅠ,6
슬기로운 의사생활 시즌 1,그냥 인간사는 이야기 감동을 주는 드라마,6
슬기로운 의사생활 시즌 1,최고에요,6
슬기로운 의사생활 시즌 1,ㅎㅎㅎ 너무 재밌어용 ??,6
슬기로운 의사생활 시즌 1,난잡,6
슬기로운 의사생활 시즌 1,멈출 수가 없다,6
슬기로운 의사생활 시즌 1,현재 내 인생 최공의 드라마,6
슬기로운 의사생활 시즌 1,"한편한편 열심히 보고, 다시 돌려본 드라마
다음편이 너무 기다려지는 드라마
강추!",6
슬기로운 의사생활 시즌 1,재미는 있는데.. 왜인지 보다말음,6
슬기로운 의사생활 시즌 1,재밌어요,6
슬기로운 의사생활 시즌 1,최고예요 시즌2를 기다립니다,6
슬기로운 의사생활 시즌 1,몇번을 돌려봐도 재밌고 시즌2 기다려짐,6
슬기로운 의사생활 시즌 1,스트레스 받지 않는 담백하고 소소한 힐링 드라마,6
슬기로운 의사생활 시즌 1,의학드라마 잘 안봤는데 유일하게 다 챙겨보고 노래도 최고라서 자주 듣는데 시즌2가 기대되는 작품,6
슬기로운 의사생활 시즌 1,"조정석이 다했다
행복하다",6
슬기로운 의사생활 시즌 1,뱁새언니... 나죽어...,6
슬기로운 의사생활 시즌 1,슬기로운 의사들의 연애생활,6
슬기로운 의사생활 시즌 1,그냥 긴말 필요없이 안본사람 때리고싶을 정도로 존잼... 까메오로 나오는 배우들까지도 연기가 완벽한 드라마.. 주연으로 나오는 배우들 캐스팅부터 전체적인 디테일까지 완벽 그 자체,6
슬기로운 의사생활 시즌 1,"기존 드라마 문법에서 벗어난 연출이 돋보이는 드라마
대부분의 떡밥을 회수하지 않고 다음 시즌으로 넘긴건 좀 아쉽다",6
슬기로운 의사생활 시즌 1,정말 웃으면서  보게 되는 따뜻한 드라마넹ㆍ,6
슬기로운 의사생활 시즌 1,q,6
쓸쓸하고 찬란하神: 도깨비,겨울만 되면 생각나는 이야기.  서브커플에 마음 찢기고 메인커플에 눈물콧물 빼던 그날의 겨울로 돌아가는 OST. 역시 잘되는 드라마는 OST가 좋다.,6
쓸쓸하고 찬란하神: 도깨비,지금도 한번씩 찾아보는 최애 들마중 하나. 우리의 영원한 도깨비,6
쓸쓸하고 찬란하神: 도깨비,"하 너무 갓벽한 작품. 판타지 별로 안좋아하는데,
보는 내내 행복하게 만든 작품
OST까지 갓벽👍👍",6
쓸쓸하고 찬란하神: 도깨비,인생드라마. 아직도 종종 보는 드라마. 사랑해요.,6
쓸쓸하고 찬란하神: 도깨비,메인 커플보다 서브 커플이 더 마음에 남은 이야기.,6
쓸쓸하고 찬란하神: 도깨비,어휴 말해뭐해 주인공 세명 비쥬얼부터가 이미 별 5개임... 결말을 향할수록 시청자 입장에서 아쉬운게 있긴 했지만...,6
쓸쓸하고 찬란하神: 도깨비,기년이 흘러도 언제나 겨울만 되면 첫눈으로 올 드라마.,6
쓸쓸하고 찬란하神: 도깨비,"판타지, 러브 코미디 그리고 슬픈 비극까지 한국 드라마의 최고치.",6
쓸쓸하고 찬란하神: 도깨비,"아직도 크러쉬의 뷰티풀을 들으면서 설레인다.
공유 김고은 이동욱 유인나 
모두 더할나위없이 좋았다",6
쓸쓸하고 찬란하神: 도깨비,"내인생에도 신이 머물다가는 순간이 있길 바라며~~
너무재미있게본드라마
대사도 좋고~배우님들 연기도 너무좋고 코믹한요소들도 딱 내스타일인 내 최애드라마중 하나^^",6
쓸쓸하고 찬란하神: 도깨비,종영 후에도 10번 넘게 본 띵작.. 어설프지 않은 CG 덕분에 과몰입 가능한 도깨비 월드,6
쓸쓸하고 찬란하神: 도깨비,사람들이 많이보는덴 이유가있지,6
쓸쓸하고 찬란하神: 도깨비,겨울마다 생각나는 드라마,6
쓸쓸하고 찬란하神: 도깨비,역시 김은숙 작가님!,6
쓸쓸하고 찬란하神: 도깨비,겨울엔 도깨비,6
쓸쓸하고 찬란하神: 도깨비,겨울의 시작을 함께하는 드라마,6
