title,content
정글북 공연,"8살딸과 함께 본 정글북 뮤지컬아이가 무대에 초집중해서 관람하구 모글리 연기에 마지막에 엄마를 못 알아보구 모글리가 난 누구지. 난 어디에서 왔는지 .이런 내용의 독백 노래를 듣더니 너무 슬프다구 어느새 아이가 모글리가 된 마냥 아이의 감정이 나에게도 느껴져 늑대인간 모글리 노래가 애절하게 마음을 울렸다.공연보고 나서도 엄마, 너무 재밌고. 감사해요 이런 표현을 하다니 돈이 전혀 아깝지 않은 공연이었다.어른인 내가 봐도 같이 공감하고 박수치고 너무나 즐거운 관람이었다.    공연을 다 보고 나서도 여운이 가시지 않은 저와 딸은 오늘 출연진 배우들 사진을 보면서 다시  그 감정을 느끼고 전혀 행복한 시간이었다.좋은 공연 너무나 감사합니다"
마음이 몽글몽글 행복해지는 종이아빠!,"그림책으로 먼저 알게된 종이아빠~ 귀여운 그림과 상상력을 자극하는 재밌는 내용으로 아이가 어렸을때부터 수없이 책장에서 뽑아온 책이었어요. 그래서 아이도 저도 추억이 많은 책이라서 뮤지컬 공연 소식을 듣고 엄청 기대하고 다녀왔어요! 

결론은 대만족!!! 그동안 어린이 공연들 많이 봤는데 여운이 오래남는 정말 손꼽힐 웰메이드 작품이었어요! 열정적인 배우님들의 멋진 연기, 귀에 쏙쏙 막히는 노래들, 감동적인 내용, 애니메이션 영상으로 실감나는 연출까지 뭐하나 부족할게 없는 최고의 공연이었습니다.

그림책보다 더 깊이있게 가족의 사랑이 표현되어 정말 감동적이었구요 ost도 너무 좋은데 음원 올려주시면 안될까요?^^ 

“종이만 있으면~~~ 종이놀이 정말 좋아~ 무엇이든~ 무엇이든~ 만들수있지~“ 아이가 계속 부르는데 가사를 잘몰라서 답답해해요. 음원 꼭 내주세요!ㅎㅎ


인스타 autumn.gift"
4명다 동시 만족,"성인2명과 초3아이 2명이 봤습니다.
전통적이지만 또 완전 새롭기도 하고
탄성과 웃음과 놀람과 기발함.
관객호응도 정말 좋았습니다.
아이들 모두 또 보고 싶다고 했을정도 입니다.
개인적 바람은 뒷배경 음악이나 효과음을 낮추고 배우들의 음성에 더 집중할 수 있었으면 좋겠습니다.
음악소리에 배우들의 음성이 묻혀서
중간 중간 눈을 감고 듣기도 했답니다.
^^
초3아이들이면 꼭 같이 봐보세요~~"
너무 좋았어요ㅠㅠ,"규현도 너무 잘 하고, 카이도 정말 잘 하고ㅠㅠㅠㅠ다른 배우분들도 최고!! 좋은 공연 잘 봤어요~~"
재밌어요,오르페우스와 에우리디케의 사랑 이야기 뿐만이 아닌 다채로운 의미를 지닌 뮤지컬
서지우 배우님의 매력!,"서지우 배우님의 노래에 시간 가는 줄 모르고 봤어요!
최곱니댜!!"
민지 카르밀라 서영 로라,둘의 합 아주 잘 보고왔습니다… 계속되길
영미닉 너무 잘하네요,영미닉은 드아센 천장을 찢어… 섬세하고 미친(?) 연기 너무 잘 봤어요
카르밀라 로라 백년해로해라,둘이 평생 사랑하길…
아가...,우리 아가개물이 불쌍해서 어떡해....
잘 봤습니다!,강력 추천!
역시 프랑켄이 짱이었어요,"역시 10주년 프랑켄슈타인은 실망시키지 않은 거 같아요
앞으로가 더 기대되는 작품입니다!!"
재연으로 돌아온다면,"1. 영운과 초의 서사를 보강해주세요 
2. 등장인물이 연달아 죽어가며 노래를 부르는데 너무 늘어져요 ㅠ 
3. 초에게도 영운급의 솔로 넘버를 주세요 (결초말고ㅠ)
4. 대인배라는 단어는 조선시대말이 아니라 신조어에요 

너무 재미있게 봐서 그만큼 아쉬운 점도 많은것 같아요 
언젠가 우리다시 만나는날 그때까지 행복.."
후반부로 갈수록 감정적으로 가서 반반임.,"울고짜고 하는게 어떤 장면에서의 일정부분을 표현해주는건 좋은데, 후반부가면 계속 그러니까 감동이 사라짐. 억울한건 알겠는데 음.. 그렇다."
인터파크 전관 감사합니다,"극도 귀엽고 무대인사 때 배우분들 본체도 너무 귀여웠어요
티켓팅 힘들었지만 볼 수 있는 게 행운이었네요 �K"
베어!!,좀더 베어!!
박열,좋아요
스스로에게 질문을 던지게 되었다,"꿈과 현실은 왜 공존하지 못할까
못하기 때문에 꿈인걸까

아니, 꿈이 변화하는거야
?????????????
웃음과 눈물과 공감이 함께하는 작품"
와 프랑켄 진심 미친작품,진작에 좀 볼걸ㅠ 공연 끝나갈때 본게 넘 아쉽네요같은 뮤지컬 두 번 보러간 적 없는데 이 극은 공연 끝나고부터 음원사이트에서 프랑켄슈타인 노래 무한반복 돌리다가 그대로 티켓 없나 뒤적이게 됨 (하..다음시즌 존버한다)앙리 <너의꿈속에서> 이게 젤 기억에 강하게 남았다프랑켄슈타인 처음본거라서 가사 빠르거나 겹친건 제대로 못들은게 많았는데 이 노래는 그런것도 아니고 감정가득하고 이 상황에 완전히 빠져들 수 있게 하는 음악이었음ㅠㅠ네가 말해주는 미래가 내앞에 펼쳐지지 않는다해도 어차피 그날에 너를 만나지 못했다면 다시 사는 내 인생도 없었을거야너와 함께 꿈꿀 수 있다면 죽는대도 괜찮아ㄷㄷ 어케 이게 됨?? 이거말고도 킬포넘많았다 배우들이 노래도 진짜 잘함사실 처음 보면서는 2막때 빅터 감정선 너무 갑작스러워서 따라가기 좀 어려웠는데 며칠을 여기에 매달려있으니까 이제는 머릿속에서 서사 뚝딱 완성돼서 혼자 폭풍오열함
어린이 매직 페스티벌,"생각보다 마술쇼의 퀄리티가 높지는 않았고, 유아나 초등학생들 체험마술의 기회가 있어 그 점이 좋은것 같아요. 끝나기전에 그림자쇼랑 야광봉 불빛쇼는 볼만했네요ㅋㅋ 4살 아이는 재미있었다고 하는데, 아이 좀 더 크면 한 번쯤 더 볼까 싶어요."
한국인이라면 무조건!!,한국인이라면 무조건 관극해야하는 뮤지컬이라고 생각합니다!!!
영웅,광복절을 앞두고 관람했는데 시간 가는줄 몰랐습니다. 배우들 노래와 목소리는 정말 좋았고 독립운동가를 꼭 기억해야하는 이유를 다시 생각하게 되었습니다.
힐링극,볼 때마다 기분이 너무 좋아져요. 행복해집니다ㅎㅎ
좋았어요,"노래도 좋고 구성도 잘 짜여져서 좋았어요.
미리 책 읽고 가서 훨씬 이해하고 받아들이기 좋았던거 같아요.표현을 잘 한거 같아요.

공연 시작전 이벤트들이 다양하게 있어서 참여하느라 로비가 복잡하긴 했지만 스텝분들 친절하셔서 무리없이 즐길 수 있었고 일찍 가서도 쉴틈없었네요.
덕분에 아이와 즐거운 시간 보냈습니다."
원작과 다른 설정…,두더지가 정육점집 개 한스 머리위에 까만 곶감씨 같은 똥을 싸는게 원작동화내용인데 왜 강아지똥과 똑같은 소품을 쓰시는지 이해가…ㅠㅠ 제법 강단있는 성격의 두더지가 지나치게 쭈굴거리는 성격으로 표현되는 것도 조금 아쉬웠습니다
최고의 선택!,"사실 배우님 하나만 보고 선택한 작품이라 과연 15만원을 써도 될까? 라는 걱정을 많이 했어요. 그렇지만 후기도 너무 좋고 많은 분들이 기다린 작품이라고 하셔서 보기로 결정하고 관람했는데 기대 이상으로 너무너무 좋았던 작품이었어요♡
상상 이상으로 만족해버린 작품♡♡♡♡♡
정말 너무너무 재미있었고 주변 관객분들이랑 빵빵 웃으면서 봤어요!

처음에 공연 시작할 때 어셔분도 같이 연기에 동참하시고
중반부에 오케스트라 분들도 배우분들이랑 같이 인사하시는 장면이 기억에 남아요ㅎㅎ

넘버 중에 '왜 가난하고 그래' 라는 넘버가 있는데 듣자마자 찔렸습니다...
나는야 가난한 대학생...

넘버들이 다 너무 좋았어요 기대하고 갔던 넘버는 릴스에서 들어봤던 '레이디 히아신스 해외로'라는 넘버?? 우간다 땅에서~우가 우가 하면서~ 너무 중독적이에요!!!

당장 또 보러가고 달려가고 싶어요...."
재미있는 뮤지컬입니다.,첫 뮤지컬이었는데 정말 재미있게 봤어요이러다 점점 뮤지컬에 빠질 거 같아요멀리서 보러 갔지만 후회없는 공연이었어요
평생 함께하고픈 작품♡,"제가 이걸 왜 이제야 봤을까요...

이번 시즌에서 표를 좀 일찍 구했다면 2번은 봤을 텐데...

제가 지금까지 봤던 뮤지컬 중에서 러닝타임이 가장 길었어요. 그렇지만 너무 몰입해서 봤는지 시간이 너무 빨리 가더라고요... 시간이 이렇게 흐른다는 것이 너무 아쉬웠어요 계속 곡씹어서 보고 싶은데...

집에 가던 버스 안에서도 계속 생각나고 집에서도 계속 생각나고 하루종일 사랑에 우는 자~~!!하고 있고 이 정도면 프랑켄 한 번 더 봐야 할 거 같은데... 표가... 없어...

?정말 유명한 작품인 만큼 정말 좋았어요 제 최애가 또 바뀌어버렸습니다!! 헤헤...

도파민 중독에 막장드라마를 사랑하는 저는 취향을 저격당해버렸습니다
여운이 너무 많이 남아요
집에서 프랑켄슈타인 넘버만 하루 종일 들으면서 그때 그 조명 습도 온도 감정 모든 걸 기억하고 싶어요 모든 게 완벽했던 그 순간...♡

'이제는 날 위해 울어줄 사람도 없어' 이 가사가 가장 기억에 많이 남아요!

주변의 모든 인물이 세상을 떠난 빅터... 안 그래도 외로운 우리 빅터 좀 살려주지... 괴물 입장에서는 가장 확실한 복수이긴 한데 그래도 우라 빅터 평생을 이렇게 외롭게 지내야 하나...
빅터의 과거가 진짜 너무 슬프고... 외로웠던 한 소년의 이야기 사랑을 받고 싶던 아이 어릴 때 충분히 사랑을 받았더라면 빅터는 자기 주변에 있으면 저주받는다고 생각 안 했을지도 모르겠어요... 저주받는다는 말이 얼마나 슬프던지... 후반부쯤에 유학 가는 어린 빅터랑 어른 빅터가 나오는데 어린 빅터를 큰 빅터로 하니까 와 더 슬퍼서... 진짜 눈물 폭발ㅜㅜ주변의 사람들이 한 명 한 명 떠나갈 때 괴물이 좀 원망스러웠어요. 규빅이 너무 슬프게 우셔서...진짜 꼭 그렇게 다 죽였어야 하는지... ㅜㅜ"
또 보러가고 싶은 공연,"2열에서 봤습니다. 
보기 싫다던 친구를 데리고 갔었는데 끝내 그 친구도 많이 웃었어요. 저도 많이 웃었습니다. 웃었던 만큼 공감도 많이 됐어요. 관객 참여가 너무 재미 있어보였어요. 배우님들 한분 한분이 다 공연에 진심이라는게 느껴졌습니다. 친구들에게 커튼콜 동영상을 보내줬더니 재미있어보인다고 해서 기분이 좋았어요. 제가 공연한 것도 아닌데 말이에요. 그래서 일주일 간격을 두고 친구와 또 보러갑니다. 진심인 공연을 펼쳐주셔서 감사합니다."
이진혁 박준형 동현,"최고 페어
다음에 또 와주세요"
음악이 너무 좋은 뮤지컬,창작 뮤지컬을 여러편 관람해 봤지만 살리에르는 정말 음악이 좋네요배우님들도 연기와 노래 너무 다 잘 하시고 특히 앙상블 분들도 정말 잘하시네요무대장치도 조명도 뭐 하나 빠지는게 없는 그리고 너무나 재미있는 뮤지컬 입니다회전문 관객이 될 것 같은 느낌적 느낌이 드네요~ 강추하는 뮤지컬입니다!!!
〈매직 판타지아 - 도로시 리턴즈〉 환상의 나라로 출발,행복하고 에너지발랄 도로시를 만나고 온뒤저도 행복기운이 넘쳐나는듯해요도로시 리턴즈 추천합니다!
"프랑켄슈타인 강추합니닷,,,",신성록-이해준-선민 배우님 페어로 처음 봤습니다.재미와 감동이 함께 하는 스토리에 같이 웃다가 울다가 했네요.1인 2역 찰떡 같이 소화하셔서 다른 사람 같이 느껴질 정도였어요.넘버도 다 너무 좋아서 집에 돌아가는 길에서부터 리스트에 넣어두고 계속 듣고 있어요.�Y드레-�Y괴물 반하고 왔습니다 채고채고!!!
"""오스칼, 안다쳤지?"" <*스포주의>","처음엔 초연이고 고은성 배우 공연을 아직 한번도 본적이 없기도 했고, 프레스콜에서
리사 배우님이 부른 넘버 '마담 드 폴리냑'이 매우 인상깊어서 한번 봐보자 하고 
좋은 자리를 예매해서 보러다녀왔는데, 공연장 들어가서 시작하기 전까지 아무 생각이 없었다.
공연이 시작되고 주인공들과 앙상블들이 나오며 시작되었고, 극 내내 오스칼바라기 앙드레와
그런 앙드레와 항상 함께 하는 오스칼을 보며 점점 극에 몰입하게 되었고 2막이 끝을 향하며 
클라이막스로 치닫으며 나도 같이 감정이 동요되어 주인공이 울면 나도 울면서 관극을 했다. 
너무 울어서 커튼콜할때 엉엉 울면서 박수를 쳤다. 관극을 하면서 마음을 울린 대사는 ""오스칼, 안다쳤지?"" 하는데 마음이 와르르 무너지면서 눈물이 줄줄 났었다. 그 후 넘버 ""나를 감싼 바람은 내게만 불었나""를 듣는데 왜이렇게 슬픈지 끝날때까지 엉엉 울어버렸다. 진짜 후유증이 올거같은 관극이였다."
행복했습니다,너무 조아요^^
극은 너무 좋아요,이벤트만 짜증나게 하지 말아주세요
사람이 사람 같지 않다네,"한 번 보면 한번으로 끊을 수 없는 극
초연인데 이렇게 모든 캐릭터가 다 서사가 이해가고 촘촘 할 수 있는지 놀라워요
얼른 재연으로 또 만나길 기다리겠습니다"
10주년의 걸맞게 웅장해요,"10년이나 사랑 받는데는 이유가 있다
엘리트 앙리와 당당한 빅터의 합이 좋아요
은아배우님의 엘런에바가 너무 멋집니다
ㅠㅠ 오늘도 찢었어요"
할 수 있지? 그럼,"별의 소식을 들으러왔어요
��기슬기!
플씨 기둥이 무너지는줄 알았어요"
엄청난 에너지의 극,"박열과 후미코 류지의 연기가 미쳤어요
친구랑 보러 갔는데 영업 성공"
너무좋아요,지루한 이야기일 거라고 생각했는데 열정으로 빛나고 성장하는 인물들을 바라보는 게 관객인 저에게도 좋은 영향을 주는 거 같아요. 무대 정말 아름다워요! 꼭 보세요
왜 프랑켄 프랑켄 하나 했더니,20년도부터 무려 4년을 존버해서 본 프랑켄... 확실히 다들 왜 좋아하는지 알겠어요 넘버도 좋고 배우들도 너무 잘하고 짱이에요
스테디셀러에는 이유가 있다,다들 너무 잘하고 잔잔하게 감동적이고 재미있어요!!
별들의 소식을 전하는 사람들...,다들 노래 너무 잘하고 재밌었어요
직접 봐야만 하는 공연,온전한 말로 설명할 수 없는 극이 극은 직접 관람해야만 한다.
재밌어요,배우들이 너무 잘하고 애드립이 좋아요ㅋㅋ
여전히 재밌어요,"아는 이야기 또 봐도 재미있고.
그리고 변한 배경이나 
대사를 캐치 하는 것도 재미있었습니다.

?안지후, 서지우 배우님
목소리가 정말 좋더라구요.

다시 봐도 여전히
100분을 꽉 채우는 공연이었습니다.

김종욱 찾기로.
즐거운 주말 대학로 나들이였어요!"
ㅠㅠㅠㅠㅠㅠㅠ,"너무너무너무너무너무재밌었어요??????
하선배우님 팬이라 막공 보러갔는데
하진짜로
해석남녀 그 신나는거 나오는데
막공이라고 생각하니깐 눈물나고그랫어요..
근데진짜 저 써니텐 다섯번�f거든요
진짜재밌어요꼭보세요"
프랑켄슈타인 후기,배우분들의 멋진 연기와 가창력!!
정말 최고의 공연,너무 재미있게 봤어요??
감동적인 뮤지컬,너무 재밌어요  배우들  연기 죽입니다
김지우 이해준 노윤 박혜미 캐스트 완전 강추!(스포있음),"가기 전에는 괜찮을까 걱정을 좀 했습니다. 그럼에도 쥬스칼을 선택한건 물랑루즈 때의 에너지가 나올 거라 믿었기 때문이었습니다. 앙드레 존재감 작을 거는 알고 갔고 마지막에 앞에 있어? 여기선 진짜 핵오열파티ㅠㅠ
쥬스칼 고음 전혀 불안하지 않습니다. 노래가 중요하신 분은 쥬밴님 베사장 공식 영상보다 10배쯤 잘한다고 생각하시면 되겠습니다. 
아동학대, ㅈㅅ 장면 있으니 트리거 있으신 분들은 그 씬 좀 걸릴듯 합니다.
EMK가 원래 좋아하고 잘하는 파티씬이 종류별로 다 나오고 충무 무대를 아주 깊게 써서 8열 이후는 망원경 필수일듯 합니다. 
아쉬운건 입에 붙듯 남는 넘버가 없습니다. 모두 필요한 곡둔인듯 하지만 워낙 고음이고 성대차력쇼가 필요해서 배우님들 컨디션 조금만 안좋아도 티가 확 날것 같아요. 제가 간 날은 다들 짱짱하셨습니다.
앙드레 준비됐어?도 마지막에 알고보니 너무 슬픈 대사였어요... 기회되면 같은 캐스트로 한 번 더 보고 싶네요."
시카고 멋짐 가득!,시카고 공연 꼭 보고싶어 제주에서 날라갔다 왔네요! 공연 내내 눈을 뗄 수 없을만큼 멋있고 기대감이 충족되는 무대였어요! 다른 멤버들의 무대도 보고싶네요ㅠㅠ
미오 프라텔로,미오 가지마...
박열,최고의 공연
박열,유동열 최고....
아이가 너무 좋아하는 공연,"여운이 남는 공연이었어요^^

아이가 즐거워하고 흥겨워하고 아깝지 않은 공연이었습니다!!

다음은 어떤이야기로 나올지 기대됩니다!!

한글용사 아이야 최고!??"
아이가 너무 좋아했어요^^,"21개월, 5살 아이들이 너무 좋아했어요^^

악당 천지와 쓱싹이 꺼꾸리 나올때 무서워 했었는데
한글용사 아이야가 ""따쉬!!"" 라던가 ""띵~~~"" 모션이 재밌었는지 집에서 계속 해달라고해요^^

봤던 영상  보고 또 보고 춤 노래 따라하고 아깝지않은 공연이었어요!!

한글용사 아이야 최고!??"
잘보고왔어요,카르밀라 배우 노래잘해요
뮤지컬 〈홍련〉,뮤지컬 〈홍련〉
연남장 캬바레 - 이영미의 〈SONG FOR MEE〉,연남장 캬바레 - 이영미의 〈SONG FOR MEE〉
내가 (또) 갈게 기다려,오래 기다렸던 하데스타운 다시 볼 수 있어서 너무 행복했어요ㅠㅠㅠ 배우들도 다 너무 잘하고 합도 잘 맞고 오케도 좋고 다 좋았습니다…
